Book-Title,1st to Die: A Novel,A Heartbreaking Work of Staggering Genius,A Map of the World,A Painted House,A Prayer for Owen Meany,A Time to Kill,ANGELA'S ASHES,Angela's Ashes (MMP) : A Memoir,Angels &amp; Demons,Balzac and the Little Chinese Seamstress : A Novel,Bel Canto: A Novel,Black Notice,Chicken Soup for the Soul (Chicken Soup for the Soul),Cold Mountain : A Novel,Congo,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Fahrenheit 451,Fall On Your Knees (Oprah #45),Girl with a Pearl Earring,Good in Bed,Harry Potter and the Chamber of Secrets (Book 2),Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),House of Sand and Fog,Icy Sparks,Interview with the Vampire,Into Thin Air : A Personal Account of the Mt. Everest Disaster,Jurassic Park,Life of Pi,Little Altars Everywhere: A Novel,Lucky : A Memoir,Me Talk Pretty One Day,Message in a Bottle,Midnight in the Garden of Good and Evil: A Savannah Story,Mystic River,Nickel and Dimed: On (Not) Getting By in America,One for the Money (Stephanie Plum Novels (Paperback)),Red Dragon,SHIPPING NEWS,STONES FROM THE RIVER,She's Come Undone (Oprah's Book Club (Paperback)),She's Come Undone (Oprah's Book Club),Snow Falling on Cedars,Sphere,Summer Sisters,The Alienist,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",The Beach House,The Bean Trees,The Bonesetter's Daughter,The Book of Ruth (Oprah's Book Club (Paperback)),The Brethren,The Bridges of Madison County,The Catcher in the Rye,The Client,The Da Vinci Code,The Divine Secrets of the Ya-Ya Sisterhood: A Novel,The Firm,The Five People You Meet in Heaven,The Girls' Guide to Hunting and Fishing,The Handmaid's Tale,The Horse Whisperer,The Hours: A Novel,The Joy Luck Club,The Kitchen God's Wife,The Lovely Bones: A Novel,The Nanny Diaries: A Novel,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),The Notebook,The Partner,The Pelican Brief,The Perfect Storm : A True Story of Men Against the Sea,The Pilot's Wife : A Novel,The Poisonwood Bible: A Novel,The Rainmaker,The Reader,The Red Tent (Bestselling Backlist),The Runaway Jury,The Secret Life of Bees,The Street Lawyer,The Summons,The Testament,Timeline,To Kill a Mockingbird,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Two for the Dough,Vinegar Hill (Oprah's Book Club (Paperback)),We Were the Mulvaneys,Where the Heart Is (Oprah's Book Club (Paperback)),While I Was Gone,White Oleander : A Novel,White Oleander : A Novel (Oprah's Book Club),Wicked: The Life and Times of the Wicked Witch of the West,Wild Animus
The Perfect Storm : A True Story of Men Against the Sea,0.08924756972470478,-0.009837871319122417,0.10414916317758038,0.05841801952005416,0.07722930149633923,-0.010062335468538863,0.06080470113948066,0.07429422104366842,-0.011207144721120419,0.06870571945942157,-0.008659581241424493,-0.006339807827988832,0.053941900005210895,0.1090667951413134,0.10179144884307478,-0.014150767284344336,-0.009862842950296791,0.04239808199637063,-0.011787547476014631,0.049441611293623344,0.0749377432823644,0.051687141193831644,0.05082581121911281,0.06504010016046465,0.053933129502496825,0.06404252162804809,0.1249572972518131,0.03226059823568755,0.10689252598773467,0.08958412266736288,0.06048356257137962,-0.009061834124989674,-0.007904795953125434,0.061813635759700225,-0.008324371188246965,0.06388462495002642,-0.007955244941686205,0.06763847893587312,0.03195823991034662,0.0005258192647076913,-0.010396107014233527,0.06016725971293076,-0.007894457561948315,0.04047126142269926,0.06021070794575133,0.08264293529089548,0.06049208265770006,-0.009634121989830742,0.07656252556090369,0.06640176406279565,0.07261065266486455,0.07522630461012231,-0.011294560304098459,0.06847406313278996,0.0628549058682551,0.06967852316542891,0.00021415559167314993,0.05104460380349998,0.0774169735277898,0.08174210444273966,0.06948174512205285,0.09388290078678885,-0.010402254850523176,0.07216328974839373,0.005464881169859128,0.07100653601673676,-0.009871158903296212,0.08096666271321269,-0.008640445059710724,-0.010581540680185155,1.0,-0.011989482093450413,-0.011937942029671694,-0.007474334499511704,0.0788317808854381,0.046525631622875305,0.08298941936065994,-0.01388744451220338,0.07659250362810552,0.0649387293860599,0.09080564446703246,0.08352999068539856,-0.011511739652255467,0.06033122616155935,0.09062444139816274,-0.006923448225973446,0.10119471294947183,0.05319203486598865,0.037243584485105515,0.07761927115193218,-0.01032550686132211,0.06921047057886077,0.04034176942132217
The Pilot's Wife : A Novel,-0.012151946859256402,-0.013864206182226911,0.13329721732169292,0.0709607300408214,-0.013085687892381988,-0.014180536529217571,-0.011700866408350838,-0.013817194281526191,0.03323082980391751,0.05513586696498831,-0.012203678609770958,-0.008934494061950618,0.0776262908976482,0.038646697023461164,-0.010996039519470402,0.07509290021702636,-0.013899397925651638,0.10458831753932282,0.013301693906153567,0.13496282633840317,-0.01122974952779385,0.03892440935641705,0.11017577636005421,0.07755034036422209,-0.01294266862761341,-0.011137242732936956,-0.013078766757684554,0.0718089452952966,0.11457315689290583,-0.012931253172239525,0.09223230932089171,-0.012770561092194077,-0.011139983169889664,-0.01204546163574662,0.05822017331632694,-0.013115137161692042,-0.011211079360966268,-0.013899701314144586,0.037799146943383495,-0.012763046685774432,0.06484581294696927,0.10383185647667471,-0.011125413596633138,-0.01703527174295774,0.04308728540119301,-0.013756653164523437,-0.011640708114279042,0.164258285139745,-0.011605598088479264,0.032960818786255806,-0.012534994677456671,0.08297888337864273,0.05587712735835847,-0.014059272771176684,0.014358390406485483,-0.0126516849321529,0.053992861811889746,0.038466417976101015,0.04668691928433192,0.059240637299345644,-0.011752587234574199,-0.01068977340275128,-0.014659574345864556,0.0034849414351868727,0.08458792346258927,0.015693572313236506,0.04757587641573773,-0.015259534488063288,-0.012176710583841965,-0.014912236291457737,-0.011989482093450413,1.0,0.1519636477417673,-0.010533347226725652,-0.012912146408429777,0.01874113359188031,-0.011676442882170502,0.11170304466334932,-0.011082217982638943,0.01935058173195935,-0.01154713976021462,-0.014271699792304936,0.0833299862507584,0.05454047558593722,-0.01221651485146155,0.15520377384963924,0.16971678496438647,0.05747501367299297,0.08858810833977915,0.09694279986857988,-0.014551415790843888,0.05579682326163227,-0.01904852944948272
The Poisonwood Bible: A Novel,0.01651694184219112,-0.013804607104860298,0.08602503131176628,0.041996826652611084,-0.013029435488541333,0.03839923670035171,0.010801166091323859,0.023430626089980706,0.029481034829144475,0.04337972270660645,-0.012151217763757795,-0.008896086698713895,-0.013949438977369376,-0.010617924605090544,0.05828332327306745,0.07239032092535888,0.007932022798759136,0.0690034116346962,0.03862772629400139,0.045660553524809085,-0.011181475381974186,0.0293855266342419,0.10833323113444983,0.01304231478585473,-0.01288703103114891,0.007991211149128834,-0.013022544106231899,-0.016152464219555157,0.0574580646014265,-0.012875664648228185,-0.014181419800661309,-0.012715663346982778,-0.011092094909279704,-0.01199368092861421,-0.011680847402974556,0.013691916212728226,-0.011162885473958589,0.00014827325576289733,0.07062068677117808,-0.012708181243291759,0.0831535298074731,0.0945134618682889,-0.01107758796731356,0.004992210133023473,-0.01254627257582734,0.01226615196055541,-0.011590667350719529,0.049284760936567154,-0.011555708254956193,-0.012448279966423031,0.03965052274298199,0.01871269770054637,0.06491948439030688,0.0016855052972024798,0.0518920192586254,0.10319365712974345,0.05569334994279588,0.0930649323125084,0.02500047648005324,0.06106403127825768,0.019683312800504324,0.0186585199472773,0.014550196863034302,-0.01253209611672927,0.12672313255896459,-0.0020162633047651627,0.042847515526369014,0.01191730269464793,-0.012124365667254744,0.05034773139726147,-0.011937942029671694,0.1519636477417673,1.0,0.01116709711644544,0.003025378345001277,0.07717634075412509,0.04026738198536957,0.03886849484656681,-0.011034578041465282,-0.013394114420090432,-0.01149750122578386,0.04360173748291931,0.04051366887076899,0.04282059962425653,0.07574036707020432,0.12250782841343641,0.05204451212668326,0.0769154511776089,0.07158169862127724,0.0825490177340946,-0.01448886255525921,-0.013709556546820455,-0.01896664414242233
The Rainmaker,0.057372995186064674,-0.008643051782259235,0.08604453054506676,-0.009140963656640856,-0.00815771754789166,0.16552819450546596,0.04366224984575172,-0.008613744205121563,-0.009846025528676862,-0.008943246928099393,-0.007607866240009871,-0.005569831681003124,-0.008733730884120593,-0.00664787280686978,0.05599690238149071,-0.012432142119968152,0.040748191868306076,0.04922837552289681,-0.010355937775177348,0.13059117317713112,-0.007000711428754403,-0.010974079276993055,0.04890996488702331,0.053445350293682824,-0.008068558248397065,0.03636241122754414,-0.00815340285978072,-0.010113042957343716,0.040574898250479045,-0.008061441766528798,-0.008878973863726804,-0.007961265099319933,-0.006944750397197822,-0.0075092325727554084,-0.00731336779074517,0.052537499102681906,-0.006989072304483367,0.023082619098887664,0.11771650900900471,-0.007956580561096526,0.054247913981774434,-0.010445107991663271,-0.0069356676142064,0.039207651157315886,-0.007855209693656249,0.05035137715572379,-0.007256906143162869,-0.00846404801746661,-0.00723501828553329,-0.007793856611244956,-0.007814411201305431,0.16072043000880698,0.0381590365229145,0.0268326649319264,0.0850674828070911,-0.007887156795288109,0.08046069209158739,0.1054307483935947,-0.008708594714660269,-0.007918992077921605,0.06390588964910558,0.05984077401987279,-0.009138890356348895,-0.007846333825683881,0.01909787244480349,0.030267340265951796,-0.008672296555278505,0.05201900829909847,0.09846681691094718,0.3162356811301016,-0.007474334499511704,-0.010533347226725652,0.01116709711644544,1.0,0.027996443867843595,0.09916362901626004,0.17219244930597674,0.03158240395714867,-0.00690873913928246,-0.008386042690746939,0.09662013505451979,0.025632082259060968,-0.010113627093793558,0.08360615295622417,0.04363403529893349,0.07889986038313794,-0.007656777021583739,0.02762832093518382,-0.007290689184424626,0.049214281258289444,-0.009071463488957402,-0.008583540715495021,-0.011874998412734537
The Reader,0.1336145691895143,-0.010594955964711255,0.16834057901144292,0.14883145528748665,0.07421366817494716,-0.010836694009617433,0.09569957437688885,0.07130290173370553,0.06317947500537426,0.19095881122827488,0.15957803786158423,-0.006827694994516891,0.0514777554347849,0.03221757011177953,0.14437202370373642,0.04959200745854354,0.025618055206179633,0.08292518358986206,0.013425804646109379,0.15022464749521822,0.11247001003218995,0.04901890011076918,0.09099390711034848,0.10809860318530978,0.05154762127545761,0.10328580091889886,0.08373943687222184,0.030210540627023153,0.025534116241819938,0.19306593197919522,0.05782830762670414,-0.00975919794022556,0.05092243914907668,0.05928445412079873,-0.008964982699250786,0.10574943652451191,-0.00856744991996663,0.2110417255529209,0.1957117880507796,-0.00042599838097963247,0.08084271467285863,0.20696739040770046,-0.008501984577857384,0.07468689554114902,0.13461203318172896,0.17424277444677733,0.058027792206630714,0.09369898883425874,0.1458979169518357,0.21723716105507584,0.06975832816758865,0.12326356610766702,0.023099759745644682,0.10621657017198434,0.10635548630837569,0.06689561105441225,-0.0007404983676495023,0.11615022855882906,0.11562039484299778,0.07863458088173049,0.05370954648832238,0.1783954445935989,-0.011202772276638046,0.06931910123066481,0.11026368711267381,0.22677610283240204,0.07326048727283602,0.08220467602643491,-0.00930538039720042,0.01573449147812441,0.0788317808854381,-0.012912146408429777,0.003025378345001277,0.027996443867843595,1.0,0.13336616130335552,0.07992413399689484,0.01715467821580019,0.07374102296232644,0.06222308007914881,0.08754196960632715,0.10558351288033477,0.06306222369884917,0.05764363814109536,0.12490336638648827,0.19510521113925272,0.21647476961612838,0.07906284092412068,0.11420404680804701,0.1479838925547288,0.08246932654679004,0.26472712947472427,0.06408203683361692
The Red Tent (Bestselling Backlist),0.10431024872988799,0.02161942257769287,0.1900833290681396,0.07557885918433416,0.04266043977378252,0.026788259979797457,0.121701035863558,0.040198524826558106,0.018903241026514195,0.1573554091475219,0.06681515796563829,-0.010348791135929819,0.02646546575043588,0.08586007344418164,0.11177372329098355,0.07641762231573503,0.024207244605998362,0.0659512562146293,0.13207005362021057,0.16986801650515604,0.21069429675367185,0.09970250046772897,0.07127860704742052,0.11850766437522735,0.027189515151807273,0.02242449810980232,0.06354454178107227,0.049953207095490434,0.12661972911142658,0.09854349354185055,0.10556827388443468,-0.004272474627677038,0.023072441656577552,0.03306979584177189,-0.013588294961370772,0.1706793312885482,-0.0129857513934755,0.10302632711448487,0.22812368576795358,-0.008379553004833614,0.08126160282166851,0.11301918599881204,-0.012886525058281077,0.09116341247586848,0.11612443432444403,0.10022932459616672,0.03246349004814629,0.0721228250294318,0.06802048677216156,0.0746302243982847,0.08284547092179045,0.0987432444185095,0.020784206150947927,0.04501578284916788,0.129725888792093,0.18575183621576477,0.04207415272689045,0.13278102504436334,0.13122511623411284,0.09506628342869188,0.08179424715274758,0.16392645137013417,0.024132772707476897,0.08297259158409391,0.03772773466164233,0.08671133208329075,0.10829460236184313,0.06597868620637591,0.033958288359865384,0.05313555301294078,0.046525631622875305,0.01874113359188031,0.07717634075412509,0.09916362901626004,0.13336616130335552,1.0,0.13761650990315352,0.06701372264303888,0.04360540517599274,0.03419614062538646,0.05278596015586658,0.07422565817737209,0.01897649816598335,0.0922634610464224,0.195538723006863,0.10134528902401777,0.09889049572963357,0.15836270379164322,-0.013546157932191681,0.13186208857589543,0.02032099179785685,0.10779735042299912,0.013929547516443645
The Runaway Jury,0.09042159304320307,-0.009581009558588673,0.10541422394174464,0.1201605904497155,0.1569287071057899,0.2192303143291041,0.061691501513283724,0.14140987283925716,-0.010914531936276626,0.06973632018096863,-0.008433484028825915,-0.006174278706157626,0.11932317363388745,-0.007369310575882275,0.10305772126082696,0.021612897012834014,-0.009605329193315998,0.043176635372844906,-0.011479780673741148,0.11892217331807332,0.07594959841751275,0.05263550697572005,0.05169260720455876,0.06604088069041646,0.05478485787226806,-0.007696511987637808,0.20232911888484906,0.0329855265312443,-0.0095081805536506,0.17055520119508824,0.061431827496792164,-0.008825234296479514,-0.007698405796218943,0.06271897307950947,0.10189119199084554,0.06483721802642686,0.06566373206626754,0.0686473999450058,0.14553958091529903,0.0008551834742384066,-0.010124670006800588,0.06117628495028939,-0.007688337335118416,0.14574944794200537,0.06111460449364971,0.020752898399415583,0.0613743236770238,-0.009382580019496727,0.07759968252005187,0.06736318442280591,0.32623473091438454,0.15137008683969963,-0.010999665143340859,0.12568752432073624,0.07781111785989477,0.1401667890525766,0.0005443449747475571,0.15855525062268935,0.04073269741037324,0.08285735402809362,0.0027162804610937953,0.09506471616352363,0.06751353888801404,0.1550632476619099,0.006180844979596757,0.03497159407086157,0.05129995680921184,0.10741697698755201,0.07226869014790263,0.194192420306633,0.08298941936065994,-0.011676442882170502,0.04026738198536957,0.17219244930597674,0.07992413399689484,0.13761650990315352,1.0,-0.013524850478290223,0.18421057944925087,0.14111630822537302,0.2709186866947096,0.08470243610311269,-0.011211174050412652,0.13188350085916636,0.24219716791407772,-0.006742680553516584,0.10248787521978694,0.05417272577477266,-0.00808188641285828,0.07875418001595008,-0.01005591318757208,0.13225624088183424,0.041216854759395606
The Secret Life of Bees,0.09585493782223552,0.07387906576539731,0.1710975105118102,0.022571726726743478,-0.015157182194612094,-0.016425347873062993,0.03184059674273491,-0.01600448771710104,-0.01829408801601951,0.10256089018695859,0.03320885785981939,-0.010348844892785702,0.026933472028688045,0.03591346817297777,0.043253655924067984,0.0506751465462887,0.06753594193782304,0.1279527447638151,0.0045538925434278205,0.1927340366249863,0.042130812195290086,0.017550324048543776,0.08126558790465946,0.07781708376090403,-0.014991522653343374,0.025677517109322593,-0.015149165428472942,0.11346773593687197,0.027849444001096065,-0.01497830010529251,0.07855611123491589,-0.0044526282128629115,0.022456533604559403,-0.01395228574399288,0.03857836722478065,0.0821625959260746,-0.01298581884803678,0.012181846033972607,0.03232594276289453,0.01605818398841688,0.07506300051869784,0.04969560531176167,-0.0128865919974106,0.024655915462821802,0.026285454160909636,0.036559933698014524,-0.013483458814965599,0.02942150723122644,-0.013442790791833668,-0.014481122196471824,0.03366429625008593,0.048029026633530814,0.07258287506413504,0.015426286660905982,0.09276132746042817,0.08480207972193755,-0.014958846055097926,0.0913382148919583,0.06707751040771563,-0.01471362608696459,0.04984305973343127,0.12091823959538929,0.05092956073162702,0.028035260187558114,0.08004081932078846,0.1063533958669585,0.0529512386051358,0.07660578400224685,-0.014104311700556524,0.015680969225465052,-0.01388744451220338,0.11170304466334932,0.03886849484656681,0.03158240395714867,0.01715467821580019,0.06701372264303888,-0.013524850478290223,1.0,-0.012836558418992538,-0.015581414312180611,-0.013375078376591404,0.014228687941498014,-0.018791296414597303,0.054226468480514066,0.07846394708585534,0.1410546403045786,0.03775406429295008,0.07182681161880045,0.05376178472934399,0.066086952340637,0.029544375575385615,0.1293127150546186,0.0027001175136019432
The Street Lawyer,0.08346679297326644,-0.009093423184911756,0.09737403130146981,0.05468145967802489,0.16317649236563192,-0.009300901757691746,0.056890368332567276,0.14589629282552566,-0.010359081384364865,0.06429068503106579,-0.008004296283011478,-0.005860063993606035,0.12509969503835872,-0.006994279594207443,0.09517797747157516,-0.013079955117691722,-0.009116505171097621,0.03971315488878492,-0.010895564094570938,0.04630787086417927,0.07009108550768471,0.04841375786271021,0.04758872063053308,0.060867604184646616,0.050479241273793655,-0.00730482942568387,0.14983945170537635,0.03025443223498863,-0.009024300514906268,0.19912200231126248,0.05660826521542451,-0.008376110019840826,-0.007306626856607395,0.05783541329599281,-0.007694452133753779,0.05977781486765549,-0.007353258286045007,0.06329045128835059,0.12592423623312612,0.0005812684719916809,-0.009609416253727568,0.05633047144039775,-0.007297070788737105,0.1080802939020174,0.05634176421635508,0.0189761997909188,0.05659787482067126,-0.008905091907261317,0.07161171724582256,0.06212517169783198,0.1631108785830419,0.1925341465145005,-0.01043988208435264,0.03588238897013491,0.05888214227723428,0.06518759623243277,0.10981178278559878,0.10533638584558831,0.037459934037754127,0.07645856644932979,0.0023199628403595247,0.08778711929395329,0.08018976135626843,0.1622132714352285,0.016492213522718388,0.05882690834916255,-0.009124191842060909,0.03676997557308467,-0.007986608168090853,0.08786760857666755,0.07659250362810552,-0.011082217982638943,-0.011034578041465282,-0.00690873913928246,0.07374102296232644,0.04360540517599274,0.18421057944925087,-0.012836558418992538,1.0,0.14775003988352164,0.2005330152477349,0.07813999535412548,-0.010640627108937034,0.05646943447995428,0.17751994465242896,-0.006399539349048856,0.09462953693825121,0.04982465383914306,-0.007670591792555789,0.07262329095658512,-0.009544158532161789,0.13649749303128625,0.03782433957367276
The Summons,0.07096596363121899,-0.011037880211760059,0.08368897475582264,0.04503285966384086,0.12502168614214718,-0.011289724163843181,0.04762576998412337,0.1121878163437845,0.0431596852392684,0.05357651097588066,-0.009715864065131365,0.08299136970635643,0.09411946705953697,-0.00848987435848323,0.08154597590388359,-0.015876856803918777,-0.011065897845316528,0.0318751723847548,-0.013225374962750613,0.03725361937659844,0.05937036159239305,0.14065887540119892,0.03876484552675145,0.05050860917723544,0.04170130765697312,-0.008866829413792503,0.11377625122996145,0.02315062139822083,-0.010953976962574007,0.13617732765499133,0.04682364341075131,-0.01016718315638611,-0.008869011191415713,0.048384211286458825,-0.009339765588872654,0.049864399043299375,-0.008925613872470869,0.05279148225307918,0.023610166767445068,-0.00226581857045595,-0.011664208665618563,0.04603175330042966,-0.008857411738679023,0.029743877082830564,0.046946110158924595,0.013740812955514948,0.1429753684313737,-0.010809277842711318,0.06062962309364379,0.05206806170983895,0.12433348134535475,0.05946084533309455,0.03434052632849386,0.028584911268662683,0.020403656609802995,0.05473630737064477,0.16261236207728424,0.07898267380568588,0.029995763749237663,0.06466533166374994,-0.0005124498383298374,0.07509447196747247,0.051689756207698445,0.1236153792396897,0.033563609929583564,0.02359404522663323,-0.011075228165878416,0.02910640421299156,0.07363573637372899,-0.011872261253989278,0.0649387293860599,0.01935058173195935,-0.013394114420090432,-0.008386042690746939,0.06222308007914881,0.03419614062538646,0.14111630822537302,-0.015581414312180611,0.14775003988352164,1.0,0.15394845713962832,0.06580667205495838,-0.012915924511391067,0.04659341034621676,0.13753708271121226,-0.007767960129959758,0.0807823160270795,0.039957438927403346,-0.00931080316376611,0.06077196150709163,-0.011584996811195,0.16167109109545433,0.029211427519846515
The Testament,0.09887753805449345,-0.009474910941063126,0.11499987025230943,0.06534998457112667,0.17107481592550078,0.07123965248661157,0.06768622385710685,0.15429102221268856,-0.010793666098256532,0.07658678737628537,-0.00834009293147751,-0.00610590569901941,0.18365157963982018,-0.007287703970708118,0.11250659779857707,-0.01362868606608618,-0.009498961263918106,0.047787235618855346,-0.01135265535865485,0.15797097619716202,0.08311980685198732,0.058254202420350926,0.05704090942833392,0.07259349522500837,0.06027720820658446,-0.007611282004652878,0.15612552407346847,0.03684992405573586,-0.009402888433258016,0.18584428856571547,0.06757267776829,-0.00872750501727677,-0.007613154841490743,0.0688234392342449,-0.008017250184568177,0.11794859176443086,-0.007661742555049345,0.07537621356791704,0.03620482341087827,0.0017716568127296136,-0.010012550977583993,0.0674616575344224,-0.007603197876970715,0.045917965876575616,0.06711999917579456,0.023419002627828065,0.06733822503229342,-0.009278678779987034,0.08493439262500785,0.07389087936697873,0.1699537145326283,0.1649690912152135,-0.010877856553357114,0.043262222521748286,0.11985529776542256,0.07749342632774817,0.0014445262295335647,0.1731187561531182,0.04510373226699135,0.09070957559553051,0.0037234279739930113,0.10381689988597774,0.07419665050677068,0.16901845092368323,0.03994544376623977,0.039339378985166484,-0.00950697040649615,0.04440518161252933,0.13023849626652173,0.06306524110014217,0.09080564446703246,-0.01154713976021462,-0.01149750122578386,0.09662013505451979,0.08754196960632715,0.05278596015586658,0.2709186866947096,-0.013375078376591404,0.2005330152477349,0.15394845713962832,1.0,0.09281456892812502,-0.011087023243515605,0.14401933198532055,0.18738372217882418,-0.006668013152261046,0.1119735840420966,0.05996767941261055,-0.00799238885311165,0.08641438247837643,-0.0099445555607339,0.1443595261747113,0.052518415137338265
Timeline,0.13676337037039707,-0.011710526356975927,0.17165424235624058,0.1480476581892822,0.07858038215818954,0.06458573230565605,0.09751465414209429,0.1296737683567815,-0.0133404432103135,0.0696115849572311,-0.010307946818837033,-0.007546600708581787,0.05435237552410119,-0.009007245552140202,0.20897009124920396,-0.016844389185355805,0.0924045635775813,0.08326272966621572,-0.014031326587252865,0.08504609100877081,0.07640943253581468,0.0516228539886062,0.09185502002818942,0.1097185125772616,0.05446011714548779,0.021016817191180256,0.06703103569357748,0.09211327788680344,0.02291011228186239,0.09139746467165213,0.061104334236213274,-0.010786769202496748,-0.009409486905532083,0.06272292822073826,-0.009908928978948416,0.1074054106355814,-0.00946953894230504,0.09085894023782112,0.06895199095531926,-0.0008526887530061889,0.03215320581259402,0.060501560108679506,-0.009397180584536298,0.07507094440252192,0.06100145393443375,0.06082871116453544,0.06139805495905557,-0.01146799300667196,0.07805163030348357,0.06742645366417838,0.14035467193949805,0.12540409487075818,0.020335127779556594,0.0631507728502966,0.05595928581615114,0.07080494259524316,-0.0011921653442083745,0.1384745063933087,0.03990203835577562,0.08329778602982729,0.051237960511098406,0.14281922116366208,-0.012382341224798534,0.07338644706213082,0.02765053348323497,0.06358737916619209,-0.011750150287720933,0.08221444269204037,-0.010285168033359804,0.013392954054027162,0.08352999068539856,-0.014271699792304936,0.04360173748291931,0.025632082259060968,0.10558351288033477,0.07422565817737209,0.08470243610311269,0.014228687941498014,0.07813999535412548,0.06580667205495838,0.09281456892812502,1.0,-0.013703018289164669,0.060892289635272705,0.12855885826866795,0.0514625774095054,0.10349765335880164,0.08053117090302434,-0.009878201589624958,0.11993594549154445,-0.012290984129220627,0.07019770810924937,0.03971028394645608
To Kill a Mockingbird,0.02534513279436787,-0.013311761993637232,-0.009648226884478776,-0.014078630517921508,-0.012564265162885065,0.014902388330208455,0.03753081314183157,-0.013266623366530098,-0.015164545084648552,-0.013774113305852159,-0.01171740112379224,-0.008578483104118703,-0.01345142315177733,0.03837083151191818,-0.01055788258136735,0.10065172104741531,0.13147496811687925,-0.013887994883450596,-0.015949896212243107,0.03195322520041267,0.03960754096990817,-0.01690193870346712,0.029101463878008296,0.025279805101742693,-0.012426944757513067,-0.010693459299262208,-0.012557619813226572,-0.015575797099343465,0.04632268161199247,0.06380701875591602,0.029228959909027383,-0.012261695155862553,-0.010696090538584056,-0.01156548858917735,-0.011263823688082143,-0.012592540973183132,-0.010764353774273564,0.05311607361897148,0.07723488134743914,0.035077617678906034,0.05227526853144379,0.09513894926325034,-0.01068210151613365,-0.01635647075343493,0.04279795878547028,0.04847179061453399,0.06045814884514295,0.16600191421806776,-0.01114315219472827,0.10750745077103575,-0.012035515307881151,0.07090281222866247,0.10298820046659,0.01630920018238369,-0.02162694656007254,0.10471292441075127,0.05274232177612315,0.03822785723780949,-0.013412709198220461,0.05784880055347339,-0.011284284294377245,-0.01026382018797141,0.02549150158217776,-0.012084681550157995,0.09525258983997775,-0.020443748029504258,-0.013356803891776669,0.016263629099249503,-0.011691507687277594,-0.014318031461421899,-0.011511739652255467,0.0833299862507584,0.04051366887076899,-0.010113627093793558,0.06306222369884917,0.01897649816598335,-0.011211174050412652,-0.018791296414597303,-0.010640627108937034,-0.012915924511391067,-0.011087023243515605,-0.013703018289164669,1.0,0.11818751253673637,-0.011729725882385115,0.16742501174549823,0.10696726106533878,-0.01757215860844676,0.15397350942636584,0.053698641665932446,-0.013971588501510236,0.017258529741465953,0.02327841249030144
"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",0.06604067570159945,0.04922584707784427,0.1292076278604282,0.041103819276418534,0.0563338320834868,0.17249080749157342,0.18478528795336613,0.12047272589137005,0.05348604491158155,0.15907949714645372,0.03639043115463505,-0.0077930708768117,0.03780547386312525,-0.0093014200304586,0.07622944753367032,0.03970202549030922,0.10740804043227421,0.09735229736983154,0.009150328208117939,0.1598269680860283,0.05512692267958867,0.13541526903775392,0.18441338319115136,0.04631856430269185,0.038136398293160755,-0.00971440815654702,0.047606081381113684,0.020126879879127032,-0.012001065790927733,0.06605750763377034,0.07970596305203663,-0.0008670846971909038,0.025412141943403542,0.04459148699676072,-0.010232552221614765,0.08488009425331296,0.04003907121217852,0.048565770606687805,0.0209510105941689,0.049730848244572794,0.002178977552202841,0.16594782765584346,-0.009704090247442338,0.0850962022655121,0.04316057366127056,0.0810039227439061,0.13341524625854642,0.05543671998551645,0.056280266068770776,0.04803980797397656,0.05289141160508793,0.19348400201271312,0.1719306822812292,0.13475532930394954,0.061768544497850686,0.23191778219939574,-0.003920797683275489,0.33205086745013773,0.0685756058321588,0.05998893830453133,0.04391781205391891,0.1388003780174988,0.02735832448987448,0.09486030462427718,0.07948180438174719,0.059923638672208325,0.028359136458357904,0.06075052559096185,0.06759741039408781,0.052469888413068586,0.06033122616155935,0.05454047558593722,0.04282059962425653,0.08360615295622417,0.05764363814109536,0.0922634610464224,0.13188350085916636,0.054226468480514066,0.05646943447995428,0.04659341034621676,0.14401933198532055,0.060892289635272705,0.11818751253673637,1.0,0.11375097011964862,0.1343889685425182,0.19011238280819623,0.0634984553865106,0.17603946116106367,0.1758679293950099,-0.012692404721487456,0.152154573297151,0.0255602962985064
